Id,SalePrice
1461,115485.76384503242
1462,149873.08284980975
1463,188300.68131221554
1464,194294.2332296967
1465,182183.57989270025
1466,184053.66024299397
1467,173567.85002718022
1468,179482.8024058775
1469,194643.08966429307
1470,116771.94799482079
1471,200133.80364451086
1472,109710.11744334374
1473,101658.7990609627
1474,142117.24817333693
1475,120716.75388273755
1476,327951.992399281
1477,231121.3791227107
1478,290386.2306681897
1479,274210.86466636014
1480,427102.2149585793
1481,313931.3422449969
1482,220639.51951190352
1483,180553.18014397792
1484,164637.40605810133
1485,208066.5402398226
1486,212374.0194227689
1487,311219.36955986056
1488,240448.85080229625
1489,178504.37143497326
1490,211990.0565271264
1491,205359.45006399314
1492,93346.80160731802
1493,205385.85924691102
1494,292881.76558168494
1495,282597.438806235
1496,226296.60937486734
1497,176122.97029000183
1498,165780.71534974905
1499,159346.42389738793
1500,148170.17167081713
1501,156454.79358150146
1502,146934.86835733263
1503,277537.19867913245
1504,233020.52623846295
1505,212255.33138852887
1506,170277.2239876491
1507,237710.97015322174
1508,207088.559039945
1509,155835.54037139157
1510,133426.49849151616
1511,138186.4348697446
1512,143776.3441129002
1513,151531.60637359196
1514,141945.59674559286
1515,189395.1361579562
1516,156679.41979228772
1517,173361.52420956353
1518,134213.08753641543
1519,209683.50907726338
1520,120753.84776320294
1521,123300.61006120223
1522,163779.26018091824
1523,107609.33735442908
1524,115261.73897826632
1525,110586.37727299266
1526,121580.78420732517
1527,107342.9941339077
1528,144909.2519276636
1529,125207.93654285996
1530,178800.40754985326
1531,116834.60176089591
1532,96254.79189662555
1533,127699.42132593304
1534,136142.80297667359
1535,157853.39443680167
1536,111675.33388395987
1537,78316.2520275336
1538,148525.56599580933
1539,200671.82779468372
1540,101013.85274207464
1541,147767.5304030702
1542,134671.1923453781
1543,169513.64742531988
1544,75832.76730448763
1545,114744.9852520461
1546,132809.50268512036
1547,121556.67407435476
1548,126590.67712945926
1549,120828.58166237721
1550,128544.10692490751
1551,123802.2770578375
1552,130340.84039802896
1553,139786.16270652544
1554,116245.47425283598
1555,152567.8389232704
1556,97732.54956776349
1557,93185.73896335089
1558,94695.13151961142
1559,85699.69463132725
1560,130789.1206353449
1561,106717.12434677406
1562,125199.46904647136
1563,117340.7402959537
1564,162893.46008288095
1565,147306.47863501686
1566,238527.21111857053
1567,81842.77907648898
1568,229741.7739905387
1569,130798.87089329693
1570,142702.9610202989
1571,122976.01960322654
1572,139096.91188058144
1573,254472.1199057815
1574,133477.09184608443
1575,221685.80187374385
1576,234063.71172687697
1577,178297.72845171092
