Id,SalePrice
1461,127178.93
1462,147893.86
1463,184411.27
1464,187139.45
1465,196857.27
1466,174189.11
1467,171835.47
1468,164512.4
1469,185521.34
1470,121873.875
1471,201147.14
1472,102032.016
1473,101985.81
1474,159369.55
1475,125040.86
1476,379364.38
1477,248017.16
1478,291324.88
1479,284971.5
1480,536206.2
1481,305478.84
1482,204541.69
1483,159811.08
1484,178011.5
1485,162219.25
1486,193459.4
1487,318930.5
1488,244290.1
1489,198822.11
1490,205719.56
1491,187113.75
1492,97984.37
1493,187032.75
1494,299602.62
1495,310331.47
1496,231808.14
1497,195752.53
1498,164047.1
1499,164047.1
1500,153060.3
1501,173863.0
1502,145635.14
1503,292288.6
1504,237096.08
1505,233108.58
1506,177422.88
1507,256192.84
1508,196903.64
1509,159849.95
1510,144843.28
1511,141598.27
1512,156557.83
1513,131792.8
1514,178390.31
1515,232782.67
1516,159909.72
1517,153526.5
1518,141401.8
1519,227022.34
1520,132846.22
1521,135159.12
1522,178749.47
1523,104343.31
1524,119292.86
1525,124270.75
1526,122805.734
1527,94826.805
1528,139373.34
1529,140593.25
1530,165516.42
1531,129245.414
1532,106574.76
1533,139204.11
1534,124499.336
1535,165355.81
1536,106850.15
1537,81835.67
1538,158959.4
1539,181298.6
1540,105531.71
1541,150633.58
1542,154905.58
1543,231180.28
1544,77969.98
1545,105118.375
1546,134254.33
1547,138832.77
1548,131344.72
1549,113650.85
1550,149996.23
1551,131537.39
1552,136290.14
1553,138850.38
1554,122376.78
1555,173126.38
1556,104564.36
1557,107871.14
1558,96321.85
1559,103600.55
1560,142266.94
1561,145647.1
1562,133688.08
1563,127685.09
1564,157467.64
1565,154454.78
1566,231174.77
1567,78422.71
1568,216428.83
1569,139955.67
1570,124933.34
1571,125708.28
1572,149980.78
1573,258981.25
1574,129637.72
1575,229630.73
1576,201270.14
1577,188497.16
1578,129711.8
1579,148598.48
1580,200133.78
1581,137521.08
1582,125426.625
1583,345784.66
1584,235692.69
1585,144110.4
1586,75872.44
1587,92359.87
1588,140867.72
1589,97909.36
1590,136161.9
1591,93051.59
1592,133680.05
1593,126017.24
1594,110098.94
1595,127271.99
1596,237430.95
1597,173373.72
1598,180186.47
1599,193645.64
1600,190580.92
1601,58925.082
1602,115983.96
1603,80955.805
1604,258155.4
1605,249411.84
1606,162459.38
1607,168222.84
1608,204150.36
1609,183676.73
1610,139466.69
1611,130152.93
1612,163128.05
1613,164071.66
1614,133230.14
1615,83522.984
1616,78809.43
1617,93037.484
1618,127002.695
1619,131109.2
1620,188043.97
1621,140818.14
1622,142462.98
1623,303512.03
1624,202765.17
1625,131126.83
1626,171661.02
1627,192420.72
1628,259831.77
1629,185735.19
1630,342967.16
1631,223381.66
1632,238028.81
1633,165358.8
1634,184123.08
1635,173792.7
1636,154977.69
1637,193840.77
1638,192122.02
1639,187184.61
1640,240605.28
1641,189758.45
1642,213363.98
1643,240483.92
1644,228137.48
1645,182935.86
1646,152136.77
1647,173875.6
1648,126985.5
1649,126349.01
1650,121239.88
1651,126037.914
1652,103363.1
1653,96462.59
1654,164119.08
1655,164588.52
1656,156219.56
1657,164577.84
1658,156780.75
1659,141585.17
1660,147776.56
1661,470781.34
1662,426145.78
1663,423337.1
1664,487126.03
1665,312113.47
1666,324494.97
1667,355347.12
1668,343610.78
1669,298315.66
1670,371694.88
1671,257850.8
1672,443374.3
1673,290421.38
1674,257763.03
1675,182031.61
1676,183203.69
1677,204873.38
1678,434970.78
1679,346202.4
1680,351021.03
1681,257915.48
1682,293420.53
1683,181520.2
1684,177681.61
1685,168637.58
1686,175944.98
1687,155783.95
1688,191557.78
1689,197158.44
1690,194516.69
1691,173365.45
1692,253193.86
1693,152382.16
1694,180096.44
1695,166043.84
1696,277083.44
1697,166043.84
1698,393488.0
1699,316372.84
1700,255604.22
1701,285635.94
1702,260853.94
1703,266303.66
1704,308210.8
1705,240433.7
1706,466411.25
1707,209528.08
1708,200120.23
1709,292703.1
1710,234416.3
1711,243856.22
