Id,SalePrice
1461,120591.24
1462,166374.48
1463,184156.44
1464,184490.95
1465,196118.22
1466,168486.31
1467,164529.03
1468,161303.22
1469,183888.28
1470,127120.84
1471,201563.08
1472,92055.26
1473,93880.29
1474,153384.98
1475,130040.77
1476,367012.9
1477,250523.2
1478,281794.94
1479,293646.16
1480,478512.6
1481,326175.97
1482,206540.67
1483,168614.58
1484,166946.83
1485,181861.39
1486,195979.48
1487,356488.28
1488,243768.56
1489,200755.62
1490,210297.81
1491,195864.02
1492,93986.8
1493,183712.3
1494,319933.06
1495,322911.94
1496,232494.03
1497,182774.56
1498,158669.22
1499,154321.1
1500,142490.44
1501,163591.84
1502,149428.7
1503,294876.72
1504,239737.88
1505,232980.78
1506,183708.97
1507,237841.38
1508,198336.16
1509,166366.23
1510,146745.6
1511,148396.69
1512,174754.0
1513,131541.03
1514,157077.06
1515,196803.39
1516,154661.72
1517,161027.62
1518,139997.19
1519,217096.53
1520,136926.03
1521,139946.73
1522,171912.17
1523,111988.24
1524,122811.48
1525,126484.64
1526,116396.27
1527,102336.36
1528,135220.75
1529,150523.58
1530,170717.55
1531,103835.47
1532,106651.12
1533,141687.97
1534,124402.13
1535,149314.73
1536,109092.12
1537,73139.77
1538,169209.31
1539,203805.86
1540,93673.61
1541,141575.98
1542,132654.42
1543,229230.11
1544,80848.016
1545,102023.45
1546,122674.164
1547,132155.64
1548,127005.61
1549,110705.5
1550,134303.64
1551,124524.27
1552,132913.52
1553,151840.34
1554,117648.875
1555,167498.14
1556,84838.445
1557,95900.68
1558,87539.6
1559,82324.28
1560,136697.17
1561,143819.48
1562,128801.09
1563,124297.42
1564,158893.19
1565,149572.98
1566,249250.62
1567,79422.46
1568,224058.84
1569,137229.58
1570,136599.56
1571,130352.3
1572,148534.17
1573,268671.2
1574,101909.875
1575,231201.0
1576,218244.48
1577,194014.23
1578,150872.1
1579,141710.39
1580,199784.62
1581,147083.27
1582,132356.44
1583,337399.8
1584,229295.48
1585,143254.27
1586,78547.63
1587,96249.87
1588,150997.89
1589,92945.52
1590,135513.02
1591,96844.2
1592,111441.27
1593,129308.664
1594,112404.04
1595,110802.57
1596,217530.72
1597,182167.77
1598,201168.44
1599,188855.05
1600,179940.73
1601,73885.57
1602,103744.4
1603,76138.67
1604,261253.03
1605,251374.48
1606,162937.73
1607,167594.17
1608,208582.88
1609,195905.86
1610,148989.72
1611,135748.17
1612,163934.8
1613,148699.86
1614,121205.664
1615,84833.19
1616,73291.22
1617,89462.18
1618,127533.58
1619,139063.33
1620,149524.06
1621,132516.34
1622,140448.78
1623,287004.22
1624,209682.61
1625,125454.86
1626,159255.45
1627,179986.22
1628,280025.22
1629,188910.34
1630,333561.56
1631,213835.16
1632,249163.89
1633,167557.25
1634,177525.45
1635,178156.88
1636,152107.61
1637,184432.38
1638,205617.36
1639,174150.58
1640,271606.03
1641,181777.81
1642,211663.6
1643,238557.62
1644,237479.88
1645,189640.86
1646,157026.75
1647,172455.38
1648,132843.44
1649,136991.98
1650,113202.37
1651,121399.55
1652,96748.195
1653,95502.21
1654,155998.48
1655,158333.5
1656,143753.94
1657,151893.36
1658,146406.34
1659,136904.61
1660,147896.97
1661,469413.1
1662,418614.6
1663,407685.0
1664,304037.84
1665,294224.47
1666,332010.56
1667,358641.7
1668,308789.53
1669,291480.5
1670,370858.53
1671,240594.72
1672,426281.56
1673,293784.25
1674,252193.53
1675,173494.95
1676,173811.6
1677,209578.25
1678,416761.12
1679,374929.62
1680,330942.4
1681,245341.89
1682,314559.3
1683,173765.69
1684,185240.4
1685,174007.97
1686,175833.94
1687,172304.45
1688,195979.48
1689,197825.17
1690,199548.12
1691,182545.84
1692,278508.22
1693,171426.1
1694,176275.02
1695,172265.67
1696,283859.12
1697,171050.5
1698,375589.9
1699,335502.56
1700,239758.0
1701,279987.03
1702,246882.53
1703,254612.33
1704,287871.8
1705,234074.06
1706,399646.4
1707,212574.52
1708,197367.25
1709,280481.2
1710,221221.56
1711,248739.14
1712,277040.38
1713,254094.44
1714,224399.06
1715,202238.14
1716,189208.02
1717,179928.89
1718,141206.12
1719,199709.38
1720,239527.86
1721,176207.44
1722,134550.17
1723,157363.89
1724,208832.06
1725,227982.62
1726,174783.84
1727,152191.33
1728,194605.75
1729,153041.31
1730,154660.55
1731,126056.79
1732,130179.99
1733,120109.305
1734,114538.18
1735,139783.06
1736,115296.68
1737,342580.75
1738,214953.77
1739,239884.48
1740,200878.95
1741,181247.42
1742,162250.34
1743,177859.97
1744,302548.84
1745,214393.02
1746,187108.39
1747,222601.61
1748,221684.08
1749,149492.84
1750,129484.76
1751,238127.34
1752,122481.984
1753,145035.4
1754,205671.89
1755,170342.53
1756,126227.25
1757,119592.445
1758,142491.8
1759,161178.66
1760,162679.69
1761,134892.31
1762,172799.78
1763,182342.97
1764,117238.61
1765,161513.94
1766,171850.05
1767,216306.25
1768,145619.45
1769,182411.84
1770,144622.7
1771,131091.94
1772,133025.36
1773,128049.7
1774,142881.66
1775,140245.34
1776,120113.54
1777,108934.51
1778,141988.94
1779,112888.0
1780,181519.17
1781,131353.5
1782,90523.64
1783,140684.72
1784,99891.21
1785,117129.54
1786,165645.28
1787,167230.62
1788,64940.35
1789,108104.41
1790,88823.91
1791,177800.61
1792,148161.66
1793,130178.375
1794,149005.62
1795,134876.36
1796,122784.42
1797,111983.33
1798,124425.86
1799,116597.15
1800,127127.39
1801,122882.47
1802,139192.83
1803,148657.17
1804,145317.98
1805,144544.94
1806,118377.05
1807,127816.555
1808,128305.555
1809,119221.664
1810,148364.42
1811,95899.766
1812,101982.8
1813,122295.234
1814,96293.84
1815,59217.516
1816,94708.05
1817,108795.59
1818,139096.77
1819,126509.13
1820,57935.125
1821,107173.86
1822,151082.3
1823,46152.66
1824,133606.52
1825,133180.22
1826,96613.95
1827,103395.54
1828,136238.8
1829,105860.11
1830,129704.875
1831,154664.23
1832,93140.555
1833,130385.62
1834,123170.74
1835,133238.53
1836,114117.43
1837,85500.5
1838,124330.85
1839,87390.375
1840,142100.16
1841,147469.52
1842,70607.41
1843,129582.34
1844,143377.69
1845,136555.94
1846,158674.97
1847,154891.11
1848,58008.105
1849,108982.93
1850,119808.31
1851,162077.3
1852,134618.95
1853,138413.42
