Id,SalePrice
1461,128071.37082713057
1462,153860.63493221422
1463,177128.20022737852
1464,182747.92212789808
1465,204570.66124243208
1466,175887.81234884702
1467,158992.82173696448
1468,162595.77411353096
1469,184971.06213838852
1470,112964.52172036772
1471,194648.3807968783
1472,106625.29970554473
1473,109610.76572441739
1474,155870.04934316195
1475,134494.22535624093
1476,367076.9773067274
1477,255518.60722098092
1478,311713.2928776198
1479,285675.84557647817
1480,443701.8449334239
1481,319540.0150982375
1482,222824.9708032165
1483,176230.31791329835
1484,168404.55529983455
1485,161770.7711260359
1486,196505.67080951267
1487,393453.3014709115
1488,264876.07204282255
1489,191480.2082990971
1490,195760.5868171426
1491,195246.4713284354
1492,100224.80161930152
1493,169878.31838747064
1494,286755.33249682887
1495,284831.38715221
1496,211160.0494659017
1497,206253.67291400884
1498,158784.2035398356
1499,158784.2035398356
1500,157888.4374032424
1501,171816.8583934032
1502,152623.6628623937
1503,250614.9335057568
1504,230475.19567186723
1505,215193.6343953722
1506,201271.452525564
1507,250096.7524719918
1508,209278.86376933518
1509,160890.6078586817
1510,150464.2899587277
1511,149552.50772766708
1512,160068.26405037942
1513,160502.20008631423
1514,152572.4050716949
1515,187201.16739801585
1516,153140.72567549226
1517,140582.4631951883
1518,154494.00668322493
1519,215233.7801172102
1520,139803.2495963229
1521,143372.26672261814
1522,170239.73190269904
1523,120471.7266650671
1524,120904.60956673
1525,126075.57655644164
1526,128039.7071534029
1527,94943.21205133214
1528,127335.51694028112
1529,143252.39589738703
1530,165345.66272556238
1531,111634.48254887607
1532,97998.2233983168
1533,149021.30552388245
1534,125384.68304008189
1535,146739.85280001332
1536,114149.53294552852
1537,80930.670244224
1538,172838.5914141278
1539,158841.25386408114
1540,140412.9945298073
1541,145527.3439832643
1542,145978.69063178523
1543,221706.75467865326
1544,81835.03132449601
1545,111811.7382736425
1546,130732.49780812922
1547,131694.6424835143
1548,138331.0627756865
1549,111259.54722271475
1550,133134.08076516548
1551,120506.63115599335
1552,118223.60969685797
1553,119836.87251971214
1554,117316.60951299324
1555,161714.89970732384
1556,104727.8417370752
1557,107526.77456530895
1558,104336.62238669308
1559,120570.44140351645
1560,127107.92263555167
1561,149360.01964137665
1562,125391.4025236193
1563,121296.93334009642
1564,167069.531264253
1565,140203.91998247968
1566,211244.01702886127
1567,78975.978416793
1568,201483.93925904538
1569,110076.09950864957
1570,124834.6916604596
1571,124114.66018835074
1572,138911.04762885396
1573,218690.95524363092
1574,151353.27886864153
1575,199307.435811297
1576,217396.56152206025
1577,189267.5594795297
1578,126492.94456499965
1579,149298.32545746386
1580,196520.78877112863
1581,137915.42346752554
1582,130905.66312855377
1583,334159.23822166584
1584,241393.100636022
1585,141172.02721344485
1586,63887.599572816
