Id,SalePrice
1461,125821.45908242126
1462,143741.75063097317
1463,163319.43466541154
1464,180277.0384690824
1465,206197.96751165116
1466,174065.50349553523
1467,167352.00715090916
1468,168652.19896560974
1469,188489.25039041296
1470,111128.47612004311
1471,198272.43278656242
1472,124521.91608856176
1473,118885.0256126331
1474,154761.6781988689
1475,141347.84284298084
1476,354489.8578315252
1477,270839.72483426635
1478,297735.4349228882
1479,280964.5950215333
1480,459449.19819100946
1481,301789.97888113547
1482,225944.4144037431
1483,179893.3807715814
1484,187718.28685118968
1485,178197.4561679187
1486,205492.47541109624
1487,327023.4122806322
1488,269552.74439424544
1489,204210.71118656272
1490,193713.80649745886
1491,206246.84478826646
1492,106664.31027123866
1493,174918.0514169027
1494,286827.34415352927
1495,275811.6135164995
1496,213284.10712840548
1497,204234.538012239
1498,175324.46981124816
1499,175710.92116145234
1500,161011.78952406262
1501,170300.44966217864
1502,169373.48543007983
1503,263867.6591897791
1504,241640.78871517122
1505,216311.47198874466
1506,190391.77667841062
1507,238855.6072429733
1508,193141.17014530158
1509,157271.3311778424
1510,136645.586405287
1511,136078.69806760433
1512,151793.3177310457
1513,156571.7833960883
1514,157829.85087332714
1515,183049.8289069126
1516,142096.27808165664
1517,150250.98416597303
1518,155873.03723428512
1519,222450.2726100632
1520,122870.71469320846
1521,125645.75520185467
1522,155925.88635538198
1523,108394.36331779376
1524,111798.66534038635
1525,113005.41151974253
1526,113832.48434367454
1527,108838.01981340427
1528,140892.8692327854
1529,130530.45339587146
1530,163845.64788519923
1531,109358.33281089552
1532,95284.48333314402
1533,139017.03292426458
1534,137678.66617608353
1535,145874.11530345352
1536,115458.35809963869
1537,86763.39644902649
1538,172953.33054052762
1539,200232.391633642
1540,130466.19214970627
1541,150856.35037905895
1542,145875.2019170099
1543,190425.97918066423
1544,86051.93029441804
1545,116275.88558542413
1546,129380.17977007567
1547,118958.65336343854
1548,132040.22287250106
1549,120136.48006462342
1550,127305.03791934726
1551,119789.27988451059
1552,127524.98243777426
1553,134497.34423523804
1554,128324.99047762254
1555,147228.25551651386
1556,103386.9625835516
1557,108622.95377184324
1558,110879.49801316345
1559,102410.76503086113
1560,124232.18313031341
1561,136667.56198070452
1562,129531.44005188918
1563,113304.27806197364
1564,152334.38909592785
1565,136265.24591268774
1566,204841.58899906822
1567,90578.92538537178
1568,194207.39732376343
1569,119811.45448325506
1570,137031.8636049173
1571,117105.93232104428
1572,134766.03716174068
1573,221137.00706677724
1574,137100.68854883895
1575,192453.93341767002
1576,214629.12031108545
1577,205126.79046570722
1578,137264.62082613044
1579,140715.48836300688
1580,204896.38530625938
1581,133946.8412253964
1582,122974.14824602699
1583,306405.46849886084
1584,236125.26186166148
1585,148947.49704802167
1586,83215.16648235248
1587,106487.55631553546
1588,130808.20095902492
1589,105137.3374474154
1590,141340.18499527857
1591,95573.2222519546
1592,126291.14258766349
1593,116609.43453510612
1594,132911.6615287663
1595,115414.79253979484
1596,201681.65141413457
1597,174604.96463121165
1598,189676.95571159612
1599,189084.48712190575
1600,198885.22207776632
1601,67268.16042260901
1602,130634.3461950664
1603,88206.34997821861
1604,245503.05045636275
1605,257761.09136729297
1606,158969.45146684456
1607,225973.5393058283
1608,214358.65363960038
1609,199219.70690280417
1610,150556.5572097495
1611,140469.6414331286
1612,179061.76349176298
1613,172721.08184425725
1614,119074.7167565236
1615,98320.48749556036
1616,98320.48749556036
1617,106749.15750446015
1618,127035.02159862664
1619,127766.3613687484
1620,205064.2927065719
1621,145329.63962347322
1622,134310.99651233535
1623,245526.98719988766
1624,196937.9058635229
1625,127640.46181617388
1626,169759.66367231522
1627,180098.84622846358
1628,277418.29440295335
1629,182053.4070107238
1630,331353.8341046415
1631,223770.58453797983
1632,243067.76946079996
1633,173926.191592216
1634,181097.0609060259
1635,167109.47443537405
1636,163374.46362607673
1637,167658.52429410393
1638,203860.83082442748
1639,182692.4393288342
1640,243804.3794315383
1641,182351.26768067785
1642,221811.20398569712
1643,245751.96233823153
1644,239944.41596333496
1645,162668.74126706063
1646,151169.82109946842
1647,168934.17435659148
1648,136059.27707865057
1649,125964.8274027739
1650,112871.60423165951
1651,122421.93547327787
1652,125562.33750343518
1653,125819.18663510175
1654,158900.21317379765
1655,157532.14036191138
1656,156054.7627357735
1657,160227.87652662
1658,156705.3509342137
1659,144519.55895960415
1660,143536.6790893881
1661,394830.9780244684
1662,376402.4293237974
1663,350886.07067543495
1664,465463.2647635821
1665,313693.6549414298
1666,292286.6871291998
1667,318850.8317213147
1668,324668.5258404665
1669,277108.3793212259
1670,321427.5929584838
1671,241595.01061452104
1672,406884.9732016614
1673,297635.40270477504
1674,270195.30656714743
1675,184531.1071417255
1676,186412.06410202893
1677,205305.08273808946
1678,457096.7323709504
1679,317194.88190211356
1680,312426.35381462344
1681,262020.5824498335
1682,268943.9287256069
1683,204580.9198584288
1684,191029.8740146093
1685,173988.44376997906
1686,188582.30722998874
1687,177084.58536514852
1688,202067.2090213594
1689,199418.97663439455
1690,192558.07427417798
1691,182739.58981286743
1692,254365.58347706887
1693,178197.4561679187
1694,172026.48559319144
1695,177050.43944135006
1696,253863.02894415037
1697,177118.28744420127
1698,333394.8084749486
1699,297722.83201050496
1700,231284.11131877388
1701,266209.4261671266
1702,291033.4838752831
1703,268182.0405818948
1704,280962.0455688332
1705,232891.4608510252
1706,401830.584162881
1707,214354.43101721653
1708,218593.90691664253
1709,303561.7861827201
1710,243085.19849518544
1711,257085.15033407186
1712,274191.1968459587
1713,244321.50544767294
1714,221769.18787651722
1715,208846.22218123174
1716,200279.48120829658
1717,189756.01614545204
1718,150274.35204485734
1719,212976.53809238703
1720,258086.06617920945
1721,191382.3125928014
1722,135493.85971864813
1723,156939.31584321955
1724,230284.06040943746
1725,227628.22050152026
1726,179475.62518962022
1727,173356.61652436605
1728,188338.57828517572
1729,157631.96434563294
1730,166821.66269102594
1731,119560.11999550035
1732,124743.5076323028
1733,115674.47739182922
1734,119266.1935622527
1735,123725.28710026287
1736,113413.31129572068
1737,278127.4276845935
1738,211150.43996532133
1739,315622.5518425715
1740,215858.0032121661
1741,183914.24555545254
1742,168864.68424376103
1743,187760.23751197715
1744,247104.7670743248
1745,214260.11037357763
1746,226857.864352853
1747,211078.45457228553
1748,216379.8044651086
1749,142924.16657942306
1750,144505.062755809
1751,222471.30597845122
1752,114738.41466219371
1753,153038.8521937868
1754,207586.94491440442
1755,155590.16959392576
1756,104403.38016781445
1757,110867.79478329959
1758,128970.75473187688
1759,147188.8024248567
1760,152910.70740310362
1761,139366.93742788883
1762,159915.5713984465
1763,154829.356072401
1764,113277.53859972597
1765,177606.61653714883
1766,160577.0536680829
1767,185790.8926799037
1768,121065.86517065953
1769,163750.6156445792
1770,139613.9654761053
1771,123663.6342557736
1772,132442.97545074305
1773,111852.08999586946
1774,166781.42450383247
1775,128667.17823874517
1776,115011.68926730714
1777,100590.16875880407
1778,125487.94646377783
1779,115604.083727302
1780,168628.4385085496
1781,118739.81668079724
1782,89309.50987195017
1783,145342.85524218803
1784,97154.90513124265
1785,108686.40310475326
1786,144025.88877954616
1787,170447.39347878657
1788,64075.47057934143
1789,104750.76374067778
1790,81527.15532236738
1791,237936.24596454218
1792,151336.24028054287
1793,141341.51701914513
1794,147161.9020794806
1795,131449.7748845445
1796,121007.81754162392
1797,144172.153453447
1798,117785.84465034501
1799,100337.96621603717
1800,114440.63998994196
1801,124806.92494191496
1802,160058.99625727383
1803,162546.59925787643
1804,130467.58957644415
1805,131682.539241024
1806,138516.77981030685
1807,148465.16792543454
1808,119136.95298913067
1809,113386.59046716533
1810,123895.92587897943
1811,100510.74754477046
1812,103562.41498435404
1813,123021.9440841459
1814,90815.41066450572
1815,66158.18076023656
1816,96338.83721089101
1817,114006.01919733195
1818,142939.21887472845
1819,132222.24956859872
1820,79543.2172417325
1821,126252.81201249141
1822,154923.3930657269
1823,67323.43213790933
1824,126740.81186252565
1825,125071.5097125504
1826,103938.3231988374
1827,116569.98776047063
1828,122390.77040369686
1829,136823.90308448015
1830,150275.7786321454
1831,165006.46217229785
1832,131979.93523615922
1833,143181.9686511723
1834,137706.12594278844
1835,159368.93795269117
1836,141073.29022840364
1837,85337.725648724
1838,127252.31056810557
1839,97072.15018521211
1840,129154.87786728116
1841,131465.67920009533
1842,104247.54032022835
1843,135193.34005779368
1844,137353.58381201813
1845,137164.2225108396
1846,141909.55997060394
1847,147516.38334790274
1848,63118.68188521816
1849,105187.75465736313
1850,118485.49527693403
1851,134953.21603943384
1852,115484.01382370612
1853,129546.06589070336
1854,169162.51285424482
1855,153799.1109200026
1856,212819.5225515348
1857,133022.18913744416
1858,166403.64223094154
1859,131820.28471648364
1860,148581.66750149964
1861,131192.9806868125
1862,294338.7046014603
1863,294338.7046014603
1864,294338.7046014603
1865,332132.3970781759
1866,315631.63958351215
1867,262515.2883212385
1868,271424.6216045587
1869,209624.24343345972
1870,236321.41726463253
1871,260637.34107278552
1872,172721.49710313434
1873,217046.0016515836
1874,138472.22823144376
1875,205834.59296523145
1876,188076.85147784086
1877,210988.01558925127
1878,216082.6483494814
1879,122850.66159358282
1880,126925.98645023875
1881,264013.84471521626
1882,266891.9384942467
1883,207738.9785563964
1884,219459.1282053777
1885,229666.64052835683
1886,264678.50640420767
1887,204232.16107855173
1888,268462.4939397819
1889,169364.57473027272
1890,121208.7042675997
1891,157873.11036429115
1892,101328.80152765545
1893,119747.27441073784
1894,140648.31731847662
1895,134246.2086565061
1896,112722.97038971091
1897,113641.69141602144
1898,116968.84268139461
1899,138114.03322119795
1900,137260.95286483908
1901,126902.0030634627
1902,127806.83062073964
1903,199189.55957377402
1904,121637.66325714905
1905,163009.5191635288
1906,144187.204865176
1907,171129.8575469539
1908,137590.23304100987
1909,148629.66213525686
1910,144754.08720872103
1911,178243.1762791351
1912,258592.63706351316
1913,157251.80232786588
1914,80616.16241103575
1915,246004.8675357668
1916,64649.8798256813
1917,260556.10354784777
1918,135573.94580346154
1919,155023.09475355124
1920,177883.40932918133
1921,354778.7077242037
1922,307809.54179927154
1923,196448.33682280802
1924,208151.71335853523
1925,226035.5604559255
1926,346646.3907800706
1927,124285.13667372458
1928,154805.6110197098
1929,114228.798222413
1930,144866.01672809137
1931,140948.74454507514
1932,141291.9970387195
1933,160165.03502011628
1934,179924.30660513756
1935,166069.22103476268
1936,180370.262920807
1937,175947.65492000032
1938,160398.63885934136
1939,244086.30033068778
1940,206197.96751165116
1941,181077.5457742408
1942,174734.30188250283
1943,205255.05965253903
1944,302924.5977372759
1945,310884.2367786659
1946,158699.21203411996
1947,285830.0408406855
1948,163794.0915351086
1949,213916.810022145
1950,184888.53188377194
1951,236251.364471773
1952,214315.00050045637
1953,154705.64673869382
1954,202728.19024783713
1955,133110.11950339086
1956,318286.0801884921
1957,166489.980704994
1958,291919.6480922913
1959,155352.5499362276
1960,106008.68612916769
1961,124903.0715757743
1962,125562.33750343518
1963,127917.9879796019
1964,124724.57115351075
1965,156886.5186921995
1966,158809.85136181628
1967,274079.04172960523
1968,349692.129707106
1969,324901.26511008857
1970,401182.4019310056
1971,471921.96754478314
1972,360148.56364088034
1973,272402.61067984265
1974,295698.8823118577
1975,432313.9544016227
1976,258601.1245672496
1977,328263.64624443545
1978,346439.38138020824
1979,330532.32130183047
1980,203973.00491396192
1981,326380.4967666139
1982,228168.56770186627
1983,228168.56770186627
1984,198803.53982705428
1985,216140.17965514978
1986,225501.2499084225
1987,191049.4048642063
1988,176286.09139680045
1989,201762.80055074615
1990,219927.3499329919
1991,205305.08273808946
1992,214812.54050472367
1993,183960.8580352481
1994,234509.58974058556
1995,198201.13420803798
1996,263058.232584457
1997,315394.13284720207
1998,301271.43900960445
1999,241033.51984183482
2000,298463.8837042361
2001,249164.92712276714
2002,231086.86591858033
2003,278864.6495374756
2004,271754.89117920666
2005,233197.35865311057
2006,233485.28380587406
2007,264134.1673711053
2008,194892.37562942784
2009,189202.9493115061
2010,205802.42715705695
2011,153398.4542371453
2012,191855.19094794075
2013,175561.6885886454
2014,179209.75698985872
2015,194838.01496370754
2016,190829.74516333354
2017,199116.28467812316
2018,119724.84421325539
2019,127344.0013671683
2020,116113.90158359404
2021,111799.59506925494
2022,166199.8793590853
2023,147607.15450435126
2024,224878.7622943746
2025,366383.27960199834
2026,194017.06045048006
2027,161118.2266034578
2028,191620.81089168708
2029,172162.31750840353
2030,263625.3932649461
2031,240718.98443298656
2032,252547.01341614357
2033,256019.1238639003
2034,182147.31147671616
2035,211794.02364046767
2036,220459.45567449584
2037,221953.7220838255
2038,350305.99414173205
2039,202431.52069553363
2040,335653.272738519
2041,233422.6272670952
2042,211930.15417541272
2043,165358.12985789622
2044,184418.6997693429
2045,197682.97063062657
2046,157824.33880668934
2047,136821.53405696753
2048,135597.9890553699
2049,170207.8672114207
2050,177648.10977044172
2051,101643.77963722676
2052,126235.15599866828
2053,132097.23634677476
2054,87789.04486519485
2055,140765.01075064493
2056,129917.8978532014
2057,114727.8082919937
2058,192171.44931883964
2059,122711.15473228467
2060,152483.9451339174
2061,156515.59239044692
2062,121637.90265705812
2063,103504.24528857323
2064,130843.12330130592
2065,114475.05112259746
2066,161194.34158422984
2067,129095.55609125002
2068,164670.58855175998
2069,87393.77594128645
2070,106328.95352125473
2071,99673.65172208288
2072,158448.51910320277
2073,122385.2659098135
2074,181522.22857134638
2075,145429.30265254126
2076,115398.22400576074
2077,127754.77420123568
2078,119350.97226931746
2079,137086.42949117572
2080,121962.01154337382
2081,129554.99473212963
2082,147795.62948934353
2083,136508.25161112825
2084,107419.47159076208
2085,122438.62520021797
2086,148872.0654798092
2087,135593.35629800495
2088,122564.09395952571
2089,96013.48082184355
2090,141086.44404145857
2091,110484.65242969009
2092,128361.65451032418
2093,121245.9571451945
2094,133425.72522245755
2095,153653.74039639087
2096,92368.022389876
2097,99489.92679004274
2098,141261.09800035678
2099,66512.94954866762
2100,99737.63253295622
2101,137670.75809418532
2102,141053.37051259135
2103,105638.32955051518
2104,153527.79754612918
2105,115855.15088628697
2106,79485.70190435847
2107,203310.89478070583
2108,115458.31090257762
2109,117096.22423230209
2110,118303.53211953542
2111,151006.69937130218
2112,126635.68834216014
2113,123865.42142748348
2114,123409.59547820911
2115,150592.61837750737
2116,119275.11583411961
2117,160655.49563994943
2118,125752.78476503314
2119,114326.29972461662
2120,118664.77161687198
2121,96757.32892029529
2122,98289.54062759485
2123,100938.30182069118
2124,172042.6428157014
2125,142295.72517290866
2126,166675.1919760622
2127,162367.7817003657
2128,126371.14833036352
2129,112398.37742883996
2130,138011.98859580373
2131,165479.96081422217
2132,120838.54396937806
2133,130861.59327922139
2134,123493.4683485772
2135,108112.29345590329
2136,82945.00046113228
2137,123205.43003214903
2138,124899.00538087184
2139,149341.8590462254
2140,130766.33426414855
2141,138420.67499964073
2142,122845.32090661873
2143,140345.0544728713
2144,116408.31208197286
2145,127984.1406492846
2146,141275.819891827
2147,150278.1838482167
2148,129708.16803148475
2149,136852.5417368947
2150,194380.13578599846
2151,128630.7325431543
2152,137803.297617821
2153,137828.81192980084
2154,108507.71865791318
2155,144294.5648317694
2156,252712.22369873122
2157,216647.33694188818
2158,221619.8255897044
2159,211741.77950317992
2160,187598.94830581188
2161,274232.259106293
2162,429767.8827200644
2163,322320.6446749383
2164,243078.41614805744
2165,161438.99536820647
2166,141658.19608953755
2167,203326.1970387359
2168,189457.17785563075
2169,200426.41884864355
2170,217397.89731414706
2171,135838.70265857666
2172,136435.88410232932
2173,150919.5481919003
2174,244527.8176449888
2175,296815.41543997393
2176,271846.4673985175
2177,255521.7752361696
2178,231331.16265049044
2179,148307.47668321812
2180,227515.25433353553
2181,207800.74287203315
2182,239418.9173714878
2183,211798.85729059577
2184,122932.87845971303
2185,124631.4284418057
2186,151114.2026664797
2187,152044.03774669667
2188,158821.13206692977
2189,234732.19037827945
2190,88331.0497370486
2191,88331.0497370486
2192,88185.36380764781
2193,109993.96643543708
2194,105625.36992944955
2195,99541.3375498565
2196,101423.32559870632
2197,113697.62343772998
2198,147213.24138205952
2199,157001.2273496744
2200,123541.63152686702
2201,133323.02637158954
2202,169548.88308074643
2203,142284.47957280144
2204,146378.9865093071
2205,115285.41756967484
2206,128796.72870989145
2207,195988.28563582597
2208,206264.68139513236
2209,165318.26993254188
2210,137946.35290278218
