Id,SalePrice
1461,130643.39
1462,152572.8
1463,169828.5
1464,179061.69
1465,209469.34
1466,178337.75
1467,165774.7
1468,168787.22
1469,182691.78
1470,117228.88
1471,190664.55
1472,95637.92
1473,94951.234
1474,154687.1
1475,145665.42
1476,414244.94
1477,267569.38
1478,302669.47
1479,296349.47
1480,461407.56
1481,315133.4
1482,214835.52
1483,171988.92
1484,171454.88
1485,153206.48
1486,201503.5
1487,358349.72
1488,261609.31
1489,208288.88
1490,181340.95
1491,194866.11
1492,105877.68
1493,179796.12
1494,308916.47
1495,292484.9
1496,214409.78
1497,198090.8
1498,159202.45
1499,159202.45
1500,144010.66
1501,169999.78
1502,146425.47
1503,262614.94
1504,242242.73
1505,212021.8
1506,199748.05
1507,228819.27
1508,201678.64
1509,161345.06
1510,144656.5
1511,145081.06
1512,164498.12
1513,155494.81
1514,152907.53
1515,187084.48
1516,149598.38
1517,143496.16
1518,163373.1
1519,205906.81
1520,141192.12
1521,144431.53
1522,172584.69
1523,117471.734
1524,119559.6
1525,122809.6
1526,123886.18
1527,91692.78
1528,126193.06
1529,152181.89
1530,154592.42
1531,114382.195
1532,88619.484
1533,147285.39
1534,126571.766
1535,140175.0
1536,106163.82
1537,78223.65
1538,161706.14
1539,185484.55
1540,116747.805
1541,139465.62
1542,145551.69
1543,227065.66
1544,82420.516
1545,111618.58
1546,126732.89
1547,133550.08
1548,135405.16
1549,112912.55
1550,146226.61
1551,117241.74
1552,127669.266
1553,120735.43
1554,110082.35
1555,173131.33
1556,120593.77
1557,106675.734
1558,103712.16
1559,111174.94
1560,131651.1
1561,148682.98
1562,126718.02
1563,120807.3
1564,154741.1
1565,146117.61
1566,221182.97
1567,78602.64
1568,208519.22
1569,127093.086
1570,120480.54
1571,121910.375
1572,136299.89
1573,232222.58
1574,152768.78
1575,197718.8
1576,192672.28
1577,200281.19
1578,130729.766
1579,141167.34
1580,205654.62
1581,137802.55
1582,132221.2
1583,314788.88
1584,232981.22
1585,144283.67
1586,69286.914
1587,100323.5
1588,142890.23
1589,108121.625
1590,131482.33
1591,101927.18
1592,118410.13
1593,118487.17
1594,126058.83
1595,122014.36
1596,262565.1
1597,180909.64
1598,190530.77
1599,184467.73
1600,200229.23
1601,53077.074
1602,113936.805
1603,80310.79
1604,262761.75
1605,248909.52
1606,153729.56
1607,220451.6
1608,205500.92
1609,201562.89
1610,151399.05
1611,138943.23
1612,167785.6
1613,158064.34
1614,122171.78
1615,83798.64
1616,83798.64
1617,93464.71
1618,120389.695
1619,130645.64
1620,205734.08
1621,137053.14
1622,145936.42
1623,258069.5
1624,187360.34
1625,139153.02
1626,166390.2
1627,179061.69
1628,260961.94
1629,167384.92
1630,357290.84
1631,230432.55
1632,252335.47
1633,153206.48
1634,171977.44
1635,174338.84
1636,161541.52
1637,176737.08
1638,212683.4
1639,175475.78
1640,250291.33
1641,171869.55
1642,205760.56
1643,245683.73
1644,229635.77
1645,168606.39
1646,149100.3
1647,181823.58
1648,152181.89
1649,132808.47
1650,117139.15
1651,117139.15
1652,99427.125
1653,99427.125
1654,160423.56
1655,164975.72
1656,155313.7
1657,161073.4
1658,155672.42
1659,144650.44
1660,134021.39
1661,453050.94
1662,416029.66
1663,420865.84
1664,477386.28
1665,345002.7
1666,276997.03
1667,333916.44
1668,348140.94
1669,281628.38
1670,359557.78
1671,228696.66
1672,419144.7
1673,299714.38
1674,265639.62
1675,171988.92
1676,175077.62
1677,193514.39
1678,439540.62
1679,326050.97
1680,355956.62
1681,288802.88
